Copying structure from population file,,,,,,,,,,,,,
Note: 2005-2015 values correspond to initial population levels in RICE2010.,,,,,,,,,,,,,
,,,,,,,,,,,,,
RICE Period,Year,US,Europe,Japan,Russia,Eurasia,China,India,MidEast,Africa,LatAm,OHI,Oasia
26,2255-2265,9.948673782,4.81247313,2.251395198,2.472714642,2.607269132,-5.94630434,2.352243479,0.108399393,-20.53332272,1.644730445,1.401238533,-1.119510677
27,2265-2275,10.81806092,5.253002961,2.446257124,2.677244595,2.821688977,-6.592135014,2.642603733,0.21635027,-22.42757861,1.841566555,1.531030116,-1.228091624
28,2275-2285,11.73023984,5.715905525,2.650603901,2.891678686,3.0466358,-7.275933828,2.953572514,0.333615998,-24.4185461,2.050472853,1.667458711,-1.345703898
29,2285-2295,12.6844034,6.200821558,2.864272307,3.11583675,3.281920868,-7.996965954,3.28500646,0.460182075,-26.504461,2.271284957,1.810424155,-1.47272558
30,2295-2305,13.68128734,6.708124246,3.087445036,3.349916992,3.527754633,-8.755498067,3.637142266,0.596070085,-28.68669387,2.504111644,1.960035804,-1.609696109
31,2305-2315,14.72195612,7.238334448,3.320376138,3.594193424,3.78442778,-9.552090059,4.010329142,0.741337344,-30.96726102,2.749141705,2.116442521,-1.757187544
32,2315-2325,15.80753947,7.791995409,3.563332029,3.848951586,4.052243494,-10.38742605,4.404966412,0.896071356,-33.34829434,3.006597684,2.279796853,-1.915773905
33,2325-2335,16.93922293,8.369670779,3.816589841,4.114486993,4.331515805,-11.26229895,4.821500774,1.060388554,-35.8320347,3.276732357,2.450255117,-2.086029507
34,2335-2345,18.11828471,8.971965041,4.080446081,4.391114644,4.622579597,-12.17762661,5.26043601,1.234435662,-38.42091896,3.559834262,2.627983912,-2.268534347
35,2345-2355,19.34612792,9.599541427,4.355224161,4.679177189,4.925799199,-13.13446755,5.722342304,1.418391774,-41.11765499,3.856233152,2.813165788,-2.463880377
36,2355-2365,20.62430081,10.25313362,4.64127915,4.979050038,5.241573766,-14.13403021,6.207862685,1.612470237,-43.92526953,4.166303611,3.006003013,-2.672677185
37,2365-2375,21.95450757,10.93355244,4.939000337,5.291144086,5.570340159,-15.17767699,6.717716897,1.816920038,-46.84713444,4.490467011,3.2067198,-2.895556907
38,2375-2385,23.33861291,11.64168926,5.248812405,5.615906959,5.912574259,-16.26692455,7.252703464,2.032026697,-49.88697878,4.829192347,3.415563505,-3.133178474
39,2385-2395,24.7786434,12.37851738,5.571175814,5.953823403,6.268791401,-17.40344231,7.813700608,2.258112748,-53.04889271,5.18299638,3.632805207,-3.38623132
40,2395-2405,26.27678683,13.14509243,5.906586768,6.305415252,6.639546346,-18.58904993,8.40166652,2.495537937,-56.33732677,5.552443406,3.858739903,-3.655438687
41,2405-2415,27.83539097,13.94255206,6.255576999,6.671241204,7.025433066,-19.82571466,9.017639291,2.744699235,-59.75708894,5.938144863,4.093686518,-3.941560594
42,2415-2425,29.45696208,14.7721155,6.618713517,7.051896562,7.427084485,-21.11554874,9.662736738,3.006030736,-63.31334103,6.340758901,4.33798781,-4.245396566
43,2425-2435,31.14416371,15.63508308,6.996598391,7.448013016,7.845172272,-22.46080727,10.33815626,3.280003527,-67.0115951,6.760990018,4.592010242,-4.567788147
44,2435-2445,32.89981583,16.53283582,7.38986862,7.860258527,8.280406726,-23.86388664,11.04517482,3.567125569,-70.85771065,7.199588788,4.856143877,-4.909621277
45,2445-2455,34.72689454,17.46683525,7.799196117,8.28933732,8.7335368,-25.32732352,11.78514911,3.867941623,-74.85789272,7.657351747,5.130802299,-5.271828555
46,2455-2465,36.62853238,18.43862347,8.225287826,8.735990024,9.205350257,-26.85379451,12.55951598,4.183033254,-79.01869127,8.135121428,5.416422608,-5.65539143
47,2465-2475,38.60801924,19.44982347,8.668885961,9.200993946,9.696673981,-28.44611646,13.36979303,4.513018929,-83.3470018,8.633786574,5.713465473,-6.061342348
48,2475-2485,40.66880393,20.50213971,9.130768402,9.685163496,10.20837444,-30.1072474,14.21757961,4.85855422,-87.85006731,9.154282522,6.022415267,-6.490766887
49,2485-2495,42.8144963,21.59735907,9.61174921,10.18935074,10.74135831,-31.84028807,15.10455792,5.22033212,-92.53548175,9.697591768,6.343780283,-6.9448059
50,2495-2505,45.04887009,22.73735197,10.11267928,10.71444612,11.29657319,-33.6484841,16.03249451,5.599083484,-97.41119461,10.2647447,6.678093034,-7.424657682
51,2505-2515,47.37586623,23.92407393,10.63444715,11.26137927,11.87500859,-35.5352287,17.00324204,5.99557758,-102.4855171,10.85682052,7.025910628,-7.93158019
52,2515-2525,49.79959687,25.15956726,11.17797987,11.83112,12.47769687,-37.50406592,18.01874122,6.410622771,-107.7671291,11.47494829,7.387815233,-8.466893315
53,2525-2535,52.32434981,26.44596315,11.74424408,12.42467936,13.10571448,-39.55869438,19.08102309,6.845067312,-113.2650885,12.12030818,7.764414616,-9.031981237
54,2535-2545,54.95459356,27.78548398,12.33424714,13.04311091,13.76018326,-41.70297159,20.19221157,7.299800269,-118.9888399,12.79413286,8.15634277,-9.628294858
55,2545-2555,57.69498291,29.18044586,12.9490384,13.68751202,14.44227185,-43.94091861,21.35452617,7.77575255,-124.9482265,13.49770905,8.564260602,-10.25735434
56,2555-2565,60.55036496,30.63326152,13.58971058,14.3590253,15.15319726,-46.27672529,22.57028505,8.27389806,-131.1535016,14.23237916,8.988856711,-10.92075172
57,2565-2575,63.52578565,32.14644332,14.25740127,15.05884022,15.89422651,-48.71475584,23.84190826,8.795254958,-137.6153421,14.99954319,9.430848231,-11.6201537
58,2575-2585,66.62649683,33.72260663,14.9532945,15.78819473,16.66667847,-51.25955492,25.17192127,9.340887038,-144.3448625,15.80066066,9.890981746,-12.35730447
59,2585-2595,69.85796368,35.36447337,15.67862245,16.54837707,17.47192573,-53.91585409,26.56295867,9.911905207,-151.3536304,16.63725273,10.37003428,-13.13402873
60,2595-2605,73.22587274,37.07487581,16.43466727,17.34072767,18.31139664,-56.68857871,28.01776819,10.50946909,-158.6536827,17.51090447,10.86881434,-13.95223481
